userID,recommended_artists
731,"['Forbidden', 'Suicide Silence', 'Judas Priest', 'Whitesnake', 'Led Zeppelin', 'I Declare War', 'Opeth']"
732,"['Ferras', 'Goto80', 'Mitchel Musso', nan, nan, 'Cage the Elephant', '30 Seconds to Mars']"
733,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'The Invalids', 'Johnie 3', 'NEEDTOBREATHE', 'Natalie Grant']"
734,"['The Smashing Pumpkins', 'Rush', 'Five Finger Death Punch', 'Phoenix and the Turtle', 'The Appleseed Cast', 'múm & Úrú Búrú Sextettinn', 'Ferras']"
735,"['The White Stripes', 'KISS', 'The Smashing Pumpkins', 'Whitesnake', 'Dio', 'Forbidden', 'Chelsea Grin']"
736,"['Die Ärzte', 'Herbert Grönemeyer', 'Extrabreit', 'Ferras', 'Goto80', 'Astrud Gilberto', 'Bebel Gilberto']"
737,"['Five Finger Death Punch', 'The White Stripes', 'KISS', 'Stone Sour', 'Slipknot', 'Neil Young & Crazy Horse', 'Free']"
738,"['Forbidden', 'Judas Priest', 'Chelsea Grin', 'Whitesnake', 'Metallica', 'The White Stripes', 'Five Finger Death Punch']"
739,"['Pedro Guerra', 'Joni Mitchell', 'Joan Manuel Serrat', 'Schandmaul', 'In Extremo', 'John Denver', 'Kris Delmhorst']"
741,"['Five Finger Death Punch', 'The White Stripes', 'KISS', 'Stone Sour', 'Slipknot', 'Twiztid', 'P.O.D.']"
742,"['Ferras', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'OneRepublic', 'Adele', 'Janelle Monáe', 'Solange']"
743,"['Virgin Steele', 'Mandragora Scream', 'Amon Amarth', 'Chelsea Grin', 'Suicide Silence', 'The Gathering', 'Kiske/Somerville']"
744,"[""Lil' Wayne"", 'D.I.', 'Jedi Mind Tricks', 'J. Cole', 'WIZO', 'Mandragora Scream', 'Mutiny Within']"
745,"['Goto80', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Arturo Benedetti Michelangeli', 'Cecilia Bartoli', 'Paul Potts', 'YVAT']"
746,"['Mutiny Within', 'Dimension Zero', 'Virgin Steele', ""Be'lakor"", 'Pain Confessor', 'Queensrÿche', 'Forbidden']"
747,"['Thursday', 'Silverstein', 'Before Their Eyes', 'Dance of Days', 'Say Anything', 'Emarosa', 'PMtoday']"
749,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Maroon', 'Muse', 'The Breeders']"
750,"['Lovage', 'LTJ Bukem', 'Télépopmusik', 'Red Hot Chili Peppers', 'The White Stripes', 'The Wagner logic', 'Sleeping Peonies']"
751,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Five Finger Death Punch', 'The White Stripes', 'Bratmobile', 'Social Distortion']"
752,"['Such Gold', 'From First to Last', 'Set Your Goals', 'We The Kings', 'Johnie 3', 'Dance of Days', 'Fresno']"
753,"['Tuff', 'Vixen', 'The Darkness', 'KISS', 'Five Finger Death Punch', '10cc', 'Hardcore Superstar']"
754,"['Goto80', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'The Makes Nice', 'The Exploding Hearts', 'Boston', 'Free']"
756,"['The Smashing Pumpkins', 'Rush', 'KISS', 'The Seeds', 'Death from Above 1979', 'Joe Colombo', 'Robin Trower']"
757,"['Sin Bandera', 'Gloria Trevi', 'Paty Cantú', 'Zion', 'Don Caballero', 'N-O-D', 'Maroon']"
758,"['The Shamen', 'Pulp', 'Noel Gallagher', 'Five Finger Death Punch', 'Rush', 'Federico Miranda', 'Ferras']"
759,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'The Killers', 'Mute Math', ""The La's"", 'The Shamen']"
760,"['Mitchel Musso', 'Federico Miranda', 'Goto80', 'Free', 'Neil Young & Crazy Horse', 'Chatham Rise', 'The Music Machine']"
761,"['Orange Juice', 'Erasure', 'Pet Shop Boys', 'ADULT.', 'Mindless Faith', 'Bauhaus', 'Кино']"
762,"['Altered Images', 'Eurythmics', 'Depeche Mode', 'Die Sektor', 'ADULT.', 'Carved Souls', 'Imperative Reaction']"
763,"['Slipknot', 'Stone Sour', '40 Below Summer', 'Forbidden', 'Judas Priest', 'P.O.D.', 'Twiztid']"
764,"['Neil Young & Crazy Horse', 'Free', 'Boston', 'Five Finger Death Punch', 'The White Stripes', 'The Marshall Tucker Band', '.38 Special']"
765,"['Franz Ferdinand', 'Bombay Bicycle Club', 'Modest Mouse', 'The Decemberists', 'Beirut', 'Hot Chip', 'Bondage Fairies']"
767,"['Mindless Faith', 'Seabound', 'Xmal Deutschland', 'B-Movie', 'A Flock of Seagulls', 'Depeche Mode', 'Arcadia']"
768,"['Goto80', 'Federico Miranda', 'Ferras', 'Farewell', 'We The Kings', 'Jimmy Eat World', 'Such Gold']"
769,"['theaudience', 'Sleeper', 'The Enemy', 'Five Finger Death Punch', 'KISS', 'The Shamen', 'Noel Gallagher']"
770,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Sin Bandera', 'Gloria Trevi', 'Zion', 'Don Caballero']"
771,"['Envy', 'Ny', 'Rick GhraphiXxX', 'King Tubby', 'The Ethiopians', 'Cultura Profética', 'Los Pericos']"
772,"['Asia Minor', 'Los Natas', 'Prins Thomas', 'Rotor', 'Burning Brides', 'Ghost Brigade', 'Red Sparowes']"
773,"['The Small Faces', 'Captain Beyond', 'Chatham Rise', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Tom Petty and the Heartbreakers', 'Boston']"
776,"['The White Stripes', 'Rush', 'The Smashing Pumpkins', 'Sum 41', 'Refused', 'Social Distortion', 'Donots']"
777,"['ADULT.', 'Xmal Deutschland', 'Die Sektor', 'Mindless Faith', 'Laibach', 'Switchblade Symphony', ""Psy'Aviah""]"
778,"['Federico Miranda', 'Ferras', 'Goto80', 'Kay Starr', 'Rodolfo', 'J. Holiday', 'Jon B.']"
779,"['Pop Will Eat Itself', 'XP8', 'Dry Kill Logic', 'Haggard', 'Unto Ashes', 'Chapeau Claque', 'Silbermond']"
780,"['Marsheaux', 'Men Without Hats', 'Dynamic Masters', 'Television', 'Orange Juice', 'Halou', 'Portishead']"
781,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'N-O-D', 'Maroon', 'Sissel', 'Kate Winslet']"
782,"['Outputmessage', 'Boards of Canada', 'The Future Sound of London', 'LTJ Bukem', 'Lovage', 'offthesky', 'Arms and Sleepers']"
784,"['Patrick Wolf', 'Wye Oak', 'The Clientele', 'The Decemberists', 'Arcade Fire', 'Mitchel Musso', 'Goto80']"
785,"['Darvin', 'Sugar Kane', 'Dance of Days', 'Flávio Venturini', 'Arnaldo & Alexandre', 'Porcupine Tree', 'Xiu Xiu']"
786,"['Federico Miranda', 'Ferras', 'Goto80', 'Geneva Jacuzzi', 'Ceramic Hello', 'VHS or Beta', 'Bondage Fairies']"
787,"['Chances With Wolves', 'Mara Aranda & Solatge', 'Milburn', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'I Am Ghost', 'La Dispute']"
788,"['Free', 'Blue Öyster Cult', 'Tom Petty and the Heartbreakers', 'The White Stripes', 'Rush', 'America', 'Bob Welch']"
789,"['Mitchel Musso', 'Goto80', 'Ferras', 'Eminem feat. Drake, Kanye West, Lil Wayne', 'Talib Kweli', '2Pac', 'Big Mike']"
790,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'The Invalids', 'The Red Jumpsuit Apparatus', 'Set Your Goals', 'The Spill Canvas']"
791,"['The Neon Judgement', 'The Mission', 'Japan', 'Altered Images', 'Thomas Dolby', 'Modest Mouse', 'Franz Ferdinand']"
792,"['40 Below Summer', 'Fair to Midland', 'Slipknot', 'The Early November', 'The Methadones', 'Black Label Society', 'Annihilator']"
793,"['Ferras', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Selena Gomez & Demi Lovato', 'Katy Perry', 'iamamiwhoami', 'Lady Gaga']"
794,"['Guided by Voices', 'Animal Collective', 'Broken Social Scene', 'Grizzly Bear', 'Chances With Wolves', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn']"
795,"['N-O-D', 'Maroon', 'Selena Gomez & Demi Lovato', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', nan, 'Kylie Minogue']"
797,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'iamamiwhoami', 'David Sylvian & Robert Fripp', nan, nan]"
798,"['Chelsea Grin', 'Queensrÿche', 'Suicide Silence', 'Hate Eternal', 'Nile', 'Orchid', 'Cryptopsy']"
799,"['The Depreciation Guild', 'Astrobrite', 'Spacemen 3', 'The Mission', 'The Damned', 'UV Pop', 'Cinerama']"
800,"['Chelsea Grin', 'Forbidden', 'Suicide Silence', 'Avalanch', 'Slipknot', 'Cacophony', 'Sepultura']"
801,"['Mitchel Musso', 'Goto80', 'Federico Miranda', 'Sharon Jones and the Dap-Kings', 'Stevie Wonder', 'The Supremes', 'The Small Faces']"
802,"['Norma Jean', 'Converge', 'Gallows', 'Stephan Bodzin', 'Paul Kalkbrenner', 'The Noise Affinity', 'The Rockats']"
804,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Dawson Cowals', 'Alan Jackson', 'Lady Antebellum', 'Brad Paisley']"
805,"['Aliceffekt', 'Outputmessage', 'Telefon Tel Aviv', 'Pjusk', 'offthesky', 'Mitchel Musso', 'Goto80']"
806,"['Atari Teenage Riot', 'Crossbreed', ""Psy'Aviah"", 'Big Black', 'Pitchshifter', 'Altered Images', 'Arcadia']"
807,"['globe', 'Orange_T', 'AKB48', '中島美嘉', 'SuG', 'ルルティア', 'abingdon boys school']"
808,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Goto80', 'Soulwax', 'Jesus Jones', 'Cansei de Ser Sexy', 'Bondage Fairies']"
809,"['David Sylvian & Robert Fripp', 'iamamiwhoami', 'David Sylvian', nan, nan, 'Sin Bandera', 'La Nueva Banda Timbiriche']"
810,"['Cem Adrian', 'Timur Selçuk', 'KiraÇ', 'Ferras', 'Mitchel Musso', 'Füsun Önal', 'Kazım Koyuncu']"
812,"['Chelsea Grin', 'Suicide Silence', 'Forbidden', 'Snot', '40 Below Summer', 'Destruction', 'Voivod']"
813,"['Federico Miranda', 'Goto80', 'Mitchel Musso', 'El-Creepo!', 'Tom Lehrer', 'Carole King', 'Sophie Zelmani']"
814,"['Federico Miranda', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Such Gold', 'From First to Last', 'We The Kings', 'Johnie 3']"
815,"['Federico Miranda', 'Ferras', 'Goto80', 'Katy Perry', 'Selena Gomez & Demi Lovato', 'We The Kings', 'The Invalids']"
816,"['Federico Miranda', 'Mitchel Musso', 'Goto80', 'Katy Perry', 'N-O-D', 'Fey', 'Sin Bandera']"
817,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Trapt', 'Theory of a Deadman', 'Stone Sour', 'Fair to Midland']"
818,"['Chris Wollard & The Ship Thieves', 'Refused', 'Bomb the Music Industry!', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Chances With Wolves', 'Mara Aranda & Solatge']"
819,"['Britney Spears vs Avril Lavigne', 'Katy Perry', 'Maroon', 'Goto80', 'Federico Miranda', 'David Sylvian', 'Lady Gaga']"
820,"['Korla Pandit', 'Monster Rally', 'Henry Mancini', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Faust', 'The Lettermen']"
821,"['Astrobrite', 'The Depreciation Guild', 'My Bloody Valentine', 'The Telescopes', 'The Wagner logic', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso']"
822,"['Eminem feat. Drake, Kanye West, Lil Wayne', 'Talib Kweli', ""Lil' Wayne"", '3rd Bass', 'Redman', 'Jungle Brothers', 'Large Professor']"
823,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Schoolyard Heroes', 'Southern Culture on the Skids', 'Komety', 'Calabrese']"
824,"['Broken Social Scene', 'Guided by Voices', 'Animal Collective', 'Dishwalla', 'Mute Math', 'Sleeper', 'theaudience']"
825,"['Maglore', 'Marcelo Camelo', 'Siba e a Fuloresta', 'Chichi Peralta', 'Chino & Nacho', 'Sugar Kane', 'Lulu Santos']"
826,"['Gloria Trevi', 'Fey', 'La Nueva Banda Timbiriche', 'Don Caballero', 'Enrique Iglesias', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda']"
827,"['Metallica', 'L.A. Guns', 'Led Zeppelin', 'Vixen', 'Hanoi Rocks', 'Hardcore Superstar', 'Michael Monroe']"
828,"['Omar A. Rodriguez-Lopez', 'Porcupine Tree', 'Frank Zappa', 'David Sylvian', 'The Mars Volta', 'Hydria', 'King Crimson']"
829,"['The Aluminum Group', 'The Magnetic Fields', 'Wye Oak', 'Andrew Bird', 'My Brightest Diamond', 'Arcade Fire', 'Interpol']"
830,"['Goto80', 'Mitchel Musso', 'Federico Miranda', 'Legião Urbana', 'O Rappa', 'Paty Cantú', 'Sin Bandera']"
831,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Söhne Mannheims', 'Silbermond', 'Extrabreit', 'Deutsch Amerikanische Freundschaft']"
832,"['Suicide Silence', 'Queensrÿche', 'Judas Priest', 'Led Zeppelin', 'L.A. Guns', 'Mandragora Scream', 'Mutiny Within']"
834,"['Federico Miranda', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Bad Religion', 'Bomb the Music Industry!', 'Terror', 'Down to Nothing']"
835,"['Baton Rouge', 'Hanoi Rocks', 'Vixen', 'Whitesnake', 'L.A. Guns', 'Def Leppard', 'KISS']"
836,"['Rodolfo', 'Carpenters', 'Sissel', 'La Nueva Banda Timbiriche', 'Paty Cantú', 'Celia', 'Shakira']"
837,"['Boards of Canada', 'Télépopmusik', 'Lovage', 'Telefon Tel Aviv', 'The Future Sound of London', 'A Silver Mt. Zion', 'Phoenix and the Turtle']"
838,"['Portishead', 'sayCeT', 'Cut Chemist', 'Télépopmusik', 'Lovage', 'Blur', 'Feeder']"
839,"['Slipknot', 'Stone Sour', '40 Below Summer', 'P.O.D.', 'Twiztid', 'Forbidden', 'Judas Priest']"
840,"['The Smashing Pumpkins', 'The White Stripes', 'KISS', 'Velvet Revolver', 'Sky Fetish', 'Stone Temple Pilots', 'Breaking Benjamin']"
841,"['Ferras', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'The Jesus Lizard', 'Neil Perry', 'La Dispute', 'Fresno']"
842,"['Michita', 'Shin-Ski', 'Black Star', 'Zach Hill', 'Flying Lotus', 'The Future Sound of London', 'Aliceffekt']"
843,"['Bad Religion', 'Refused', 'Sum 41', 'Federico Miranda', 'Ferras', 'Flux of Pink Indians', 'Reagan Youth']"
844,"['As Cities Burn', 'Thursday', 'Haste the Day', 'Fresno', 'Dance of Days', 'Forbidden', 'Judas Priest']"
845,"['Suicide Silence', 'Chelsea Grin', 'Judas Priest', 'Metal Church', 'Onslaught', ""Luca Turilli's Dreamquest"", 'Cacophony']"
846,"['The Mission', 'Japan', 'Psychic TV', 'Xmal Deutschland', 'Mindless Faith', 'Pan Sonic', 'Komet']"
847,"['Mitchel Musso', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Evans Blue', '3 Doors Down', nan, 'Shinedown']"
848,"['Bombay Bicycle Club', 'Franz Ferdinand', 'Interpol', 'Ferras', 'Mitchel Musso', 'The Enemy', 'Guided by Voices']"
849,"['Mute Math', 'Muse', 'The Killers', 'Grizzly Bear', 'Mara Aranda & Solatge', 'The Black Keys', 'Death from Above 1979']"
850,"['Erasure', 'Dasaev', 'Men Without Hats', 'Pet Shop Boys', 'Public Image Ltd.', 'Pin-Up Went Down', 'Schoolyard Heroes']"
851,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Mitchel Musso', 'Róisín Murphy', 'iamamiwhoami', 'Lady Gaga', nan]"
852,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Katy Perry', 'N-O-D', 'Kay Starr', 'Sissel']"
853,"['múm & Úrú Búrú Sextettinn', 'Goto80', 'Ferras', 'Kate Winslet', 'Carpenters', 'King Crimson', 'Genesis']"
854,"['Queensrÿche', 'Suicide Silence', 'Judas Priest', 'Knights Of The Abyss', 'Molotov Solution', 'Fair to Midland', '40 Below Summer']"
855,"['Gameboy/Gamegirl', ""Help She Can't Swim"", ""Natalie Portman's Shaved Head"", 'Television', 'Erasure', 'Milburn', 'Grizzly Bear']"
856,"['Five Finger Death Punch', 'The Smashing Pumpkins', 'The White Stripes', 'Veruca Salt', 'Velvet Revolver', 'Omar A. Rodriguez-Lopez', 'Porcupine Tree']"
858,"['Mitchel Musso', 'Federico Miranda', 'Ferras', 'Al B. Sure!', 'Jodeci', 'N-O-D', 'Katy Perry']"
859,"['Federico Miranda', 'Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Katapult', 'Jiří Schelinger', 'Venetian Snares', 'Fluke']"
860,"['Tiamat', 'Kowloon Walled City', 'Poisonblack', 'Isis', 'Torche', 'Omar A. Rodriguez-Lopez', 'Porcupine Tree']"
861,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Selena Gomez & Demi Lovato', 'Maroon', 'Legião Urbana', 'Os Paralamas do Sucesso']"
862,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', nan, nan, 'Blue Sky Black Death', 'Phutureprimitive']"
863,"['Cansei de Ser Sexy', 'Bondage Fairies', 'VHS or Beta', 'The Wolfgang Press', 'Dick4Dick', 'Soulwax', 'Jesus Jones']"
864,"['Bush', 'Nirvana', 'Velvet Revolver', 'Days of the New', 'Silverchair', 'KISS', 'Rush']"
865,"['Baton Rouge', 'Tuff', 'The Darkness', 'Whitesnake', 'Dio', '10cc', 'Twisted Sister']"
868,"['Mitchel Musso', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Michael Tsukerman', 'Chicane', '{{{Sunset}}}', 'Cluster']"
869,"['Suicide Silence', 'Forbidden', 'Queensrÿche', 'Rush', 'The White Stripes', 'Led Zeppelin', 'Whitesnake']"
870,"['Def Leppard', 'KISS', 'Crosby, Stills & Nash', 'Whitesnake', 'L.A. Guns', 'The Cult', 'Judas Priest']"
871,"['Chelsea Grin', 'Judas Priest', 'Suicide Silence', 'Mastodon', 'Jordan Rudess', 'Goto80', 'Federico Miranda']"
873,"['Maroon', 'Britney Spears vs Avril Lavigne', 'Katy Perry', 'múm & Úrú Búrú Sextettinn', 'Goto80', 'Róisín Murphy', 'David Sylvian']"
874,"['múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Federico Miranda', 'Blur', 'The Enemy', 'White Rose Movement', 'Orgy']"
875,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Maroon', 'Selena Gomez & Demi Lovato', 'Gloria Trevi', 'La Nueva Banda Timbiriche']"
876,"['The Neon Judgement', 'Japan', 'Psychic TV', 'The Troggs', 'The Seeds', 'Bad Religion', 'Bratmobile']"
877,"['Sepultura', 'Cacophony', 'Deströyer 666', 'Flotsam and Jetsam', 'Onslaught', 'Forbidden', 'Chelsea Grin']"
878,"['Maroon', 'Katy Perry', 'Selena Gomez & Demi Lovato', 'múm & Úrú Búrú Sextettinn', 'Federico Miranda', 'Kate Winslet', 'Kay Starr']"
881,"['Mae', nan, nan, 'A Static Lullaby', 'From First to Last', 'Sandy', 'Chino & Nacho']"
882,"['黒木メイサ', 'BoA', '平井堅', 'Lady Gaga', 'iamamiwhoami', nan, nan]"
884,"['Mitchel Musso', 'Ferras', 'Goto80', 'N-O-D', 'Selena Gomez & Demi Lovato', 'Sin Bandera', 'La Nueva Banda Timbiriche']"
885,"['Goto80', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Britney Spears vs Avril Lavigne', 'Selena Gomez & Demi Lovato', 'David Sylvian', 'iamamiwhoami']"
886,"['Digital Summer', 'Breaking Benjamin', 'Wax Angel', 'Genesis', 'Kamelot', 'Virgin Steele', 'Dimension Zero']"
887,"['James LaBrie', 'Dream Theater', 'Cynic', 'Behold... the Arctopus', 'Pathosray', 'Architect', 'Liquid Tension Experiment']"
888,"['Super8 & Tab', 'Fragma', 'Michael Tsukerman', 'Chris Bondy', 'Achillea', 'Chelsea Grin', 'Suicide Silence']"
889,"['Ocelot', 'Salon Niezależnych', 'KOTOKO', 'Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'of Montreal', 'Panda Bear']"
890,"['10cc', 'Hardcore Superstar', 'Twisted Sister', 'Boston', 'Neil Young & Crazy Horse', 'KISS', 'Five Finger Death Punch']"
891,"['Crossbreed', 'Switchblade Symphony', 'Atari Teenage Riot', 'Pitchshifter', 'Corpore', 'Suicide Silence', 'Queensrÿche']"
893,"['Federico Miranda', 'Ferras', 'múm & Úrú Búrú Sextettinn', 'Summer Camp', 'Farid Bang', 'Judas Priest', 'Suicide Silence']"
895,"['Ferras', 'Mitchel Musso', 'Goto80', 'Rush', 'The White Stripes', 'Banco del Mutuo Soccorso', 'Kamelot']"
896,"['Mitchel Musso', 'Goto80', 'Federico Miranda', 'Zoé', 'División Minúscula', 'Colchón', 'Thermo']"
897,"['Federico Miranda', 'Mitchel Musso', 'Ferras', 'Take 6', 'Julie London', 'Jordan Rudess', 'Behold... the Arctopus']"
898,"['Mitchel Musso', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Flávio Venturini', 'Lulu Santos', 'Jorge Vercilo', 'Zeca Baleiro']"
899,"['Jimmy Eat World', 'Such Gold', 'From First to Last', 'Farewell', 'We The Kings', 'Say Anything', 'Dance of Days']"
900,"['SHINee', '東方神起', 'f(x)', '鈴木あみ', 'YUKI', '倖田來未', 'Rhymester']"
903,"['Judas Priest', 'Forbidden', 'Suicide Silence', 'Amon Amarth', 'Dimension Zero', 'Scar Symmetry', 'Pain Confessor']"
904,"['The Smashing Pumpkins', 'Rush', 'Five Finger Death Punch', 'The Breeders', 'Muse', 'Foo Fighters', 'Joan Jett and the Blackhearts']"
905,"['múm & Úrú Búrú Sextettinn', 'Ferras', 'Federico Miranda', 'Róisín Murphy', 'iamamiwhoami', 'Lady Gaga', nan]"
906,"['Goto80', 'Ferras', 'Federico Miranda', 'Britney Spears vs Avril Lavigne', 'Selena Gomez & Demi Lovato', 'Silverstein', 'Before Their Eyes']"
907,"['Chatham Rise', 'Spacemen 3', 'Captain Beyond', 'Free', 'Blue Öyster Cult', 'Grateful Dead', 'Syd Barrett']"
908,"['Mandragora Scream', 'Dimension Zero', 'Virgin Steele', 'Banco del Mutuo Soccorso', 'Kamelot', 'Gothminister', 'Within Temptation']"
909,"['The Rocking Horse Winner', 'Jimmy Eat World', 'Jawbreaker', 'Goto80', 'múm & Úrú Búrú Sextettinn', 'Britney Spears vs Avril Lavigne', 'Maroon']"
910,"['Ferras', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'sayCeT', 'Portishead', 'Japan', 'Tori Amos']"
911,"['Maroon', 'Selena Gomez & Demi Lovato', 'N-O-D', 'múm & Úrú Búrú Sextettinn', 'Ferras', 'Róisín Murphy', 'iamamiwhoami']"
912,"['Cascadura', 'Faichecleres', 'Vera Loca', 'Vixen', 'The Darkness', 'Five Finger Death Punch', 'Rush']"
913,"['Five Finger Death Punch', 'The White Stripes', 'Rush', 'Mute Math', 'The Killers', 'Federico Miranda', 'Mitchel Musso']"
914,"['Seabound', 'Die Sektor', 'Mindless Faith', 'Crossbreed', 'Atari Teenage Riot', 'Poésie Noire', 'And One']"
915,"['From First to Last', 'Braid', 'A Static Lullaby', 'Ben Harper & Relentless7', 'Los Straitjackets', 'Vera Loca', 'Cascadura']"
916,"['Federico Miranda', 'múm & Úrú Búrú Sextettinn', 'Mitchel Musso', 'Katy Perry', 'Maroon', 'J. Holiday', 'R. Kelly']"
917,"['Nirvana', 'Sky Fetish', 'Veruca Salt', 'Psychic TV', 'The Mission', 'Strung Out', 'Hatred Surge']"
919,"['Five Finger Death Punch', 'The Smashing Pumpkins', 'Rush', 'Mute Math', 'The Breeders', 'Japan', 'The Damned']"
920,"['Dance of Days', 'I Am Ghost', 'La Dispute', 'Such Gold', 'The Spill Canvas', 'Braid', 'From First to Last']"
921,"['Five Finger Death Punch', 'The Smashing Pumpkins', 'Rush', 'Veruca Salt', 'Velvet Revolver', 'Jedi Mind Tricks', 'D.I.']"
922,"['sayCeT', 'Faithless', 'Halou', 'Lovage', 'Tycho', 'Ferras', 'Mitchel Musso']"
924,"['J. Holiday', 'R. Kelly', 'Jon B.', 'Jill Scott', 'Carl Thomas', 'Teddy Pendergrass', 'Jodeci']"
925,"['Charly García', 'Julieta Venegas', 'Gustavo Cerati', 'Javiera Mena', 'Ximena Sariñana', 'Federico Miranda', 'Ferras']"
926,"['Coph Nia', 'Geomatic', 'Moëvöt', 'Switchblade Symphony', 'Atari Teenage Riot', 'ADULT.', 'Die Sektor']"
927,"['PMtoday', 'Hopes Die Last', 'Emarosa', 'Silverstein', 'As Cities Burn', 'Chelsea Grin', 'Forbidden']"
928,"['The Future Sound of London', 'Telefon Tel Aviv', 'Outputmessage', 'Blind Divine', 'µ-Ziq', 'Brighter Death Now', 'Xiu Xiu']"
929,"['Kamelot', 'Hydria', 'Genesis', 'Tarja', 'Delain', 'Dimension Zero', 'Amon Amarth']"
930,"['Dance of Days', 'Fresno', 'La Dispute', 'We The Kings', 'Johnie 3', 'Such Gold', 'From First to Last']"
931,"['L.A. Guns', 'Led Zeppelin', 'Whitesnake', 'Queensrÿche', 'Suicide Silence', 'The Smashing Pumpkins', 'Rush']"
